time,forward_velocity_target,balance_x_velocity_target,forward_velocity,forward_distance,x,x_velocity,pitch,pitch_rate,wheel_torque,base_height
1.650999999999929,0.20624999999999113,0.20624999999999113,0.3746993030808512,0.4795949128870832,-0.4795949128870832,-0.3746993030808512,0.09593781635791294,0.048064984294698306,0.20728187106771312,0.31377389748208206
1.6519999999999289,0.20637499999999112,0.20637499999999112,0.37411567228039877,0.47996902855936363,-0.47996902855936363,-0.37411567228039877,0.09598101192419786,0.042823761302290576,0.18654387667950534,0.31375468061139444
1.6529999999999287,0.2064999999999911,0.2064999999999911,0.373464650423165,0.4803424932097868,-0.4803424932097868,-0.373464650423165,0.0960185718888301,0.03718917300000957,0.16251944461280354,0.3137355809808586
1.6539999999999286,0.2066249999999911,0.2066249999999911,0.3727585052724315,0.4807152517150592,-0.4807152517150592,-0.3727585052724315,0.0960502085748062,0.03126716570863147,0.13574008262173232,0.3137166388976249
1.6549999999999285,0.20674999999999108,0.20674999999999108,0.3720097950433671,0.48108726151010256,-0.48108726151010256,-0.3720097950433671,0.0960757410481313,0.025164464607381844,0.10673402247457586,0.3136978919469884
1.6559999999999284,0.20687499999999107,0.20687499999999107,0.37123112653697293,0.48145849263663953,-0.48145849263663953,-0.37123112653697293,0.09609509377164542,0.018986449775885414,0.0760515241098565,0.3136793751924028
1.6569999999999283,0.20699999999999105,0.20699999999999105,0.37043493775564257,0.48182892757439516,-0.48182892757439516,-0.37043493775564257,0.09610829339808406,0.012835295412522249,0.044250965107103024,0.31366112127158235
1.6579999999999282,0.20712499999999104,0.20712499999999104,0.36963330616647716,0.4821985608805616,-0.4821985608805616,-0.36963330616647716,0.09611546396470141,0.006808371371266294,0.01188735412910047,0.31364316040739787
1.658999999999928,0.20724999999999102,0.20724999999999102,0.368837782392304,0.48256739866295395,-0.48256739866295395,-0.368837782392304,0.0961168207439829,0.0009968992169599117,0.020497795590733503,0.313625520350797
1.659999999999928,0.207374999999991,0.207374999999991,0.3680592488753339,0.4829354579118293,-0.4829354579118293,-0.3680592488753339,0.09611266299516251,-0.004515147010602445,0.05238522736162343,0.3136082262714716
1.6609999999999279,0.207499999999991,0.207499999999991,0.36730780281818237,0.4833027657146475,-0.4833027657146475,-0.36730780281818237,0.09610336584959604,-0.00965190698665179,0.08328537191078889,0.3135913006104875
1.6619999999999278,0.20762499999999098,0.20762499999999098,0.3665926624924488,0.4836693583771399,-0.4836693583771399,-0.3665926624924488,0.09608937154980489,-0.01434628048076808,0.11274449414196752,0.31357476290759667
1.6629999999999276,0.20774999999999097,0.20774999999999097,0.36592209581645074,0.48403528047295635,-0.48403528047295635,-0.36592209581645074,0.09607118024747245,-0.01854036845700865,0.14034961213868824,0.3135586296144836
1.6639999999999275,0.20787499999999096,0.20787499999999096,0.3653033699416263,0.48440058384289797,-0.48440058384289797,-0.3653033699416263,0.09604934055011718,-0.02218572445180002,0.16573225354008692,0.3135429139037706
1.6649999999999274,0.20799999999999094,0.20799999999999094,0.36474272045169437,0.48476532656334964,-0.48476532656334964,-0.36474272045169437,0.09602443998984467,-0.02524343255049387,0.18857112173021973,0.3135276254822298
1.6659999999999273,0.20812499999999093,0.20812499999999093,0.3642453386696754,0.48512957190201933,-0.48512957190201933,-0.3642453386696754,0.09599709557074464,-0.027684028797855996,0.20859375016681048,0.31351277041533643
