time,pitch,pitch_rate,x,x_velocity,x_drift,wheel_torque,base_height
0.10600000000000008,0.026310037558641163,-0.176049978019655,-0.005283413703548327,-0.015985724094930223,-0.005283413703548327,0.7311648472460963,0.303146130799636
0.10700000000000008,0.026182800458824543,-0.18792283711898106,-0.005297672473952408,-0.01425877040408106,-0.005297672473952408,0.7739044273445708,0.30249249302793213
0.10800000000000008,0.026044652409198805,-0.19938989398689624,-0.005310239781449431,-0.012567307497022343,-0.005310239781449431,0.8152745250267283,0.30183529988561536
0.10900000000000008,0.025897213983827525,-0.21033997008087058,-0.005321864377292473,-0.01162459584304268,-0.005321864377292473,0.8552271634778437,0.3011729933436084
0.11000000000000008,0.025741614447744313,-0.22017191448939427,-0.00533267627386309,-0.010811896570616934,-0.00533267627386309,0.9079382325982559,0.3005058203064991
0.11100000000000008,0.025578868649320102,-0.2289539044866151,-0.005342776923695141,-0.010100649832051145,-0.005342776923695141,0.9603334722210131,0.2998340705230731
0.11200000000000009,0.02540989334624569,-0.23676686468558333,-0.005352252747561515,-0.00947582386637444,-0.005352252747561515,1.0082121946225029,0.2991580329735074
0.11300000000000009,0.025235524756315155,-0.24369366510573887,-0.005361184120788227,-0.00893137322671149,-0.005361184120788227,1.0516625312607781,0.2984779696390183
0.11400000000000009,0.025056528404308227,-0.24980686023979637,-0.005369646323776185,-0.00846220298795777,-0.005369646323776185,1.0910307857228168,0.29779411779587867
0.11500000000000009,0.024873607916985275,-0.25516982301538743,-0.005377710331201701,-0.008064007425515435,-0.005377710331201701,1.1266955552672864,0.29710669226989384
0.11600000000000009,0.02468741285840043,-0.2598377724416579,-0.005385443490619771,-0.007733159418070449,-0.005385443490619771,1.1589907418629224,0.296415887589116
0.11700000000000009,0.024498545606564195,-0.2638587895710427,-0.005392910096005059,-0.007466605385288192,-0.005392910096005059,1.1882099681140272,0.2957218800084678
0.11800000000000009,0.02430786467668513,-0.26718840686832235,-0.005400295404749319,-0.007385308744260723,-0.005400295404749319,1.2146104851877024,0.29502463550241004
0.11900000000000009,0.024116420568834417,-0.26942958441917514,-0.005407725466637274,-0.007430061887955209,-0.005407725466637274,1.2408880001801867,0.2943243542736689
0.12000000000000009,0.02392517509901897,-0.27067119664002043,-0.005415316951482151,-0.007591484844876853,-0.005415316951482151,1.2655743854353356,0.2936212202850966
0.1210000000000001,0.02373501194864899,-0.27099140887808326,-0.005423179291288186,-0.00786233980603452,-0.005423179291288186,1.2860787920358991,0.29291540201094984
0.1220000000000001,0.023546741459467425,-0.27046352134274676,-0.005431415017185627,-0.008235725897441525,-0.005431415017185627,1.3027704739804316,0.29220705380555356
0.1230000000000001,0.02336110508023049,-0.269156333646249,-0.005440120083927811,-0.008705066742184303,-0.005440120083927811,1.3159627322443483,0.29149631717158814
0.1240000000000001,0.023178779422394487,-0.26713454941387893,-0.005449384163811192,-0.009264079883380402,-0.005449384163811192,1.3259476337108156,0.2907833219359238
0.12500000000000008,0.023000259824360908,-0.2645866590500702,-0.00545932740582402,-0.009943242012827876,-0.00545932740582402,1.3329974979404904,0.29006803590315844
0.12600000000000008,0.022826578499742102,-0.2609566745444335,-0.005470084301281185,-0.01075689545716506,-0.005470084301281185,1.3380965482919387,0.28935058239895356
0.12700000000000009,0.022658700087599556,-0.25631126525535713,-0.00548178173293039,-0.011697431649204542,-0.00548178173293039,1.342652666956502,0.2886310753968759
0.12800000000000009,0.02249753013751405,-0.2507084036889317,-0.005494541233397934,-0.012759500467544385,-0.005494541233397934,1.3431571102558468,0.28790961958015177
0.1290000000000001,0.022344050016541817,-0.24418099694920065,-0.005508553991182977,-0.014012757785042592,-0.005508553991182977,1.3398835991310365,0.2871861799614058
0.1300000000000001,0.022199420003541557,-0.23644754581121502,-0.005523977602748294,-0.015423611565317515,-0.005523977602748294,1.3345549750841583,0.28646087901774103
0.1310000000000001,0.02206471051596543,-0.22759665528153877,-0.005540959637672275,-0.016982034923980795,-0.005540959637672275,1.3266772126707158,0.28573382980197326
0.1320000000000001,0.021940908516826438,-0.21771042252587322,-0.005559639058453928,-0.018679420781653487,-0.005559639058453928,1.314337573276073,0.28500513626060187
0.1330000000000001,0.021828919699735827,-0.20686877478350718,-0.0055801462855989085,-0.020507227144979826,-0.0055801462855989085,1.2978741370029927,0.2842748940210297
0.1340000000000001,0.021729570581805486,-0.1951495590886291,-0.005602603275503633,-0.02245698990472443,-0.005602603275503633,1.2775889077183051,0.28354319111077875
0.1350000000000001,0.021643610480945197,-0.18262865644516463,-0.005627123597610979,-0.024520322107345914,-0.005627123597610979,1.253774052800813,0.28281010861886224
0.1360000000000001,0.021571713399143263,-0.16938007415336304,-0.005653812512546959,-0.02668891493598008,-0.005653812512546959,1.2267123850425818,0.2820757213033729
0.1370000000000001,0.021514479831644888,-0.1554760180770672,-0.005682767052727388,-0.028954540180428853,-0.005682767052727388,1.196678027771684,0.2813400981492592
0.1380000000000001,0.021472438520599275,-0.14098694627636155,-0.005714076106844367,-0.031309054116979707,-0.005714076106844367,1.1639369805458886,0.2806033028800805
0.1390000000000001,0.021446048170272628,-0.12598160554302895,-0.00574782050953978,-0.03374440269541279,-0.00574782050953978,1.1287475941690994,0.27986539442733227
0.1400000000000001,0.021435699139377217,-0.11052705243648646,-0.005784073137454787,-0.03625262791500661,-0.005784073137454787,1.0913609611544393,0.2791264273607264
0.1410000000000001,0.02144171512448321,-0.09468866044133993,-0.005822899012715531,-0.038825875260744123,-0.005822899012715531,1.0520212281528527,0.2783864522825984
0.1420000000000001,0.021464354846892193,-0.07853011486228134,-0.005864355414779904,-0.04145640206437243,-0.005864355414779904,1.0109658370462564,0.2776455161894032
0.1430000000000001,0.02150381375378274,-0.06211339704426473,-0.00590849200143162,-0.04413658665171649,-0.00590849200143162,0.968425701445824,0.2769036628030532
0.1440000000000001,0.0215603529817741,-0.04531319098457619,-0.005955338662212026,-0.04684666078040599,-0.005955338662212026,0.924625325270174,0.2761610540232269
0.1450000000000001,0.02163362595518588,-0.028812809988873027,-0.0060048747777759846,-0.04953611556395834,-0.0060048747777759846,0.8795373227980534,0.2754177283883069
0.1460000000000001,0.021723234388405257,-0.012663297443321214,-0.0060570742723498406,-0.052199494573856316,-0.0060570742723498406,0.831394397551142,0.2746737212831555
0.1470000000000001,0.02182872518123685,0.0030810595646058488,-0.006111903945111743,-0.05482967276190302,-0.006111903945111743,0.7841942323066468,0.27392906586369675
0.1480000000000001,0.0219495938594786,0.018369433009336855,-0.0061693238586171765,-0.0574199135054334,-0.0061693238586171765,0.7381085521298828,0.27318379330798315
0.1490000000000001,0.02208528792951261,0.03315436282438965,-0.006229287708505063,-0.05996384988788608,-0.006229287708505063,0.6933374090962958,0.27243793305464253
0.1500000000000001,0.022235210217184477,0.04739173797877783,-0.006291743196182475,-0.0624554876774121,-0.006291743196182475,0.6500685225121284,0.27169151302338695
0.1510000000000001,0.02239872218953262,0.061040776244902985,-0.0063566324039747634,-0.06488920779228906,-0.0063566324039747634,0.6084778180116516,0.27094455981909
0.1520000000000001,0.022575147257844232,0.07406400261039613,-0.006423892172373258,-0.0672597683984945,-0.006423892172373258,0.5687295236294245,0.270197098920756
0.1530000000000001,0.022763774059775893,0.08642722561202358,-0.006493454478933295,-0.06956230656003734,-0.006493454478933295,0.5309762667098191,0.2694491548565997
0.1540000000000001,0.022963859717641855,0.09809951097273664,-0.006565246818308476,-0.07179233937518101,-0.006565246818308476,0.495359170381485,0.2687007513663566
0.1550000000000001,0.023174632141539423,0.10905383627927896,-0.006639193158102305,-0.07394633979382903,-0.006639193158102305,0.4620079526359603,0.2679519101806881
0.1560000000000001,0.023395293695423657,0.11926575952896092,-0.006715213874814059,-0.07602071671175403,-0.006715213874814059,0.4310525356873227,0.2672026521551973
0.1570000000000001,0.023625024730090448,0.12871366146367486,-0.006793225872097082,-0.07801199728302258,-0.006793225872097082,0.40259867372861735,0.2664529980090947
0.1580000000000001,0.023862986730838236,0.13737906687282403,-0.006873142972037395,-0.07991709994031226,-0.006873142972037395,0.37673951457821175,0.2657029684266021
0.1590000000000001,0.024108325413357837,0.14524659137527154,-0.006954876302185437,-0.08173333014804239,-0.006954876302185437,0.3535595354223855,0.26495258415138495
0.16000000000000011,0.02436017376704052,0.15230388783161888,-0.007038334678870643,-0.08345837668520663,-0.007038334678870643,0.3331324671071372,0.26420186607424007
0.16100000000000012,0.024617655041002807,0.15854158830968454,-0.007123424986123582,-0.08509030725293837,-0.007123424986123582,0.3155214771853454,0.26345083531458946
0.16200000000000012,0.024879885668074902,0.16395324155764074,-0.007210052549530872,-0.08662756340729001,-0.007210052549530872,0.30077934272824236,0.26269951329627356
0.16300000000000012,0.02514597812196355,0.16853524595063168,-0.007298121504341977,-0.08806895481110527,-0.007298121504341977,0.2889486374676351,0.2619479218180872
0.16400000000000012,0.025415043702814884,0.17228677792547503,-0.007387535157146446,-0.08941365280446853,-0.007387535157146446,0.2800619335147616,0.2611960831194549
0.16500000000000012,0.025686195246463202,0.17520971596194101,-0.007478196340444692,-0.09066118329824628,-0.007478196340444692,0.27414201794630744,0.2604440199416004
0.16600000000000012,0.02595854975275378,0.177308560208802,-0.007570007759444546,-0.0918114189998541,-0.007570007759444546,0.2712021243557756,0.25969175558452373
0.16700000000000012,0.026231230928467526,0.17859034788859088,-0.0076628723304291635,-0.09286457098461764,-0.0076628723304291635,0.27124617929616957,0.2589393139600661
0.16800000000000012,0.02650337164054845,0.17906456464705167,-0.0077566935100591376,-0.09382117962997444,-0.0077566935100591376,0.2742690633844629,0.2581867196413064
0.16900000000000012,0.026774116328052096,0.1787429840801378,-0.007851375601067167,-0.09468209100802885,-0.007851375601067167,0.28025688669859083,0.2574339978602366
0.17000000000000012,0.027042623393891362,0.17763942793841506,-0.007946824023452318,-0.09544842238515075,-0.007946824023452318,0.289186999467296,0.2566811743988108
0.17100000000000012,0.027308067285121994,0.17576980239766524,-0.008042945606721162,-0.09612158326884476,-0.008042945606721162,0.30102821666114377,0.255928275581971
0.17200000000000013,0.027569682361792823,0.17311059779849106,-0.008139716210916005,-0.09677060419484321,-0.008139716210916005,0.3157426298685748,0.25517517124522604
0.17300000000000013,0.027827019855639654,0.17004564445863424,-0.008237092257075347,-0.09737604615934167,-0.008237092257075347,0.33463192380843076,0.2544219147591855
0.17400000000000013,0.028079632034260178,0.16657621535117725,-0.008335029393334928,-0.09793713625958098,-0.008335029393334928,0.3574636891600289,0.25366855861428006
0.17500000000000013,0.02832707276779489,0.16269833093825542,-0.008433436261620948,-0.09840686828601938,-0.008433436261620948,0.38192846132701996,0.2529152180007707
0.17600000000000013,0.028568804874552624,0.158319332433908,-0.008532257214327717,-0.09882095270676892,-0.008532257214327717,0.40708743292811955,0.2521619408459464
0.17700000000000013,0.0288043032487578,0.15345159949322199,-0.008631438030221646,-0.09918081589393038,-0.008631438030221646,0.4336876131499474,0.251408774283206
0.17800000000000013,0.029033056175242333,0.14810870495958456,-0.008730925921719175,-0.09948789149752937,-0.008730925921719175,0.46232422578410537,0.25065576486521113
0.17900000000000013,0.02925456748330445,0.14230634883885623,-0.00883066982930684,-0.09974390758766477,-0.00883066982930684,0.49296216801609827,0.24990295868746074
0.18000000000000013,0.02946835854378913,0.13606219697199698,-0.008930620694751208,-0.09995086544436842,-0.008930620694751208,0.52556479849094,0.24915040150266965
0.18100000000000013,0.029673970115978138,0.12939572952378947,-0.009030731716144609,-0.10011102139340121,-0.009030731716144609,0.5600878661881414,0.24839813882494002
0.18200000000000013,0.029870964042920885,0.12232808998718311,-0.009130958584784292,-0.10022686863968362,-0.009130958584784292,0.5964800751602595,0.24764621602399728
0.18300000000000013,0.03005892479567647,0.11488193628401419,-0.009231259704037853,-0.10030111925356003,-0.009231259704037853,0.6346835933313724,0.24689467841003146
0.18400000000000014,0.030237460868160034,0.10708129492130858,-0.009331596390429811,-0.10033668639195821,-0.009331596390429811,0.6746345642896843,0.24614357130984313
0.18500000000000014,0.030406206025135923,0.09895141880166211,-0.009431933057238367,-0.10033666680855616,-0.009431933057238367,0.7162636142215499,0.24539294013506635
0.18600000000000014,0.03056482040647629,0.09051864903068138,-0.009532237380925682,-0.10030432368731529,-0.009532237380925682,0.7594963492800713,0.24464283044325505
